ID_ISSUE;ID_USUARIO_COMENTARIO;DATA_REGISTRO
12694913;4078946;01/09/2013
12694913;149671;12/10/2014
12694913;3369203;22/04/2015
12673908;111951;02/04/2013
12673908;111951;02/04/2013
12673908;46647;02/04/2013
12673908;111951;02/04/2013
12673908;459897;02/04/2013
12673908;2923269;11/04/2013
12673908;2923269;11/04/2013
12673908;111951;15/04/2013
12664922;1027671;18/04/2013
12664922;10137;10/05/2013
12664922;213803;28/05/2013
12664922;1650705;20/06/2013
12664922;3116433;22/06/2013
12664922;103106;12/09/2013
12664922;10137;04/11/2013
12664922;1433380;05/11/2013
12664922;216296;08/01/2014
12664922;3116433;08/01/2014
12664922;394435;16/01/2014
12664922;1153097;29/02/2016
12659191;1898413;01/04/2013
12659191;502633;11/04/2013
12659191;15655;07/05/2013
12659191;15655;07/05/2013
12659191;15655;07/05/2013
12659191;1898413;08/05/2013
12659191;15655;15/05/2013
12659191;502633;23/05/2013
12659191;15655;25/06/2013
12659191;1898413;25/06/2013
12659191;15655;25/06/2013
12652762;973550;03/04/2013
12652631;474988;24/08/2013
12644337;474988;24/08/2013
12643122;394160;01/04/2013
12643122;1430726;01/04/2013
12643122;2096573;19/05/2013
12643122;15655;19/05/2013
12643122;2096573;20/05/2013
12643122;33569;07/10/2014
12643122;33569;07/10/2014
12643122;2599989;19/05/2017
12639281;93018;31/03/2013
12639281;93018;31/03/2013
12639281;119841;02/04/2013
12639281;216296;02/04/2013
12639281;111951;02/04/2013
12639281;119841;04/04/2013
12639217;973550;31/03/2013
12638336;973550;31/03/2013
12638336;16712;31/03/2013
12635661;4014265;31/03/2013
12635661;682658;29/08/2013
12629653;502633;11/04/2013
12622767;502633;11/04/2013
12622440;474988;24/08/2013
12620758;111951;02/04/2013
12618986;2464920;30/03/2013
12618986;2464920;30/03/2013
12618986;2464920;05/04/2013
12618986;3120814;05/04/2013
12618986;2464920;05/04/2013
12618986;3120814;05/04/2013
12618986;322967;23/05/2013
12618986;1788418;08/06/2013
12618986;1788418;09/06/2013
12618986;474988;14/01/2014
12616151;15655;07/05/2013
12616151;15655;07/05/2013
12616151;15655;07/05/2013
12616151;502633;23/05/2013
12616151;342662;15/06/2013
12616151;15655;25/06/2013
12616151;15655;25/06/2013
12596775;216296;11/04/2013
12593485;111951;02/04/2013
12592637;284820;29/03/2013
12592637;448694;29/03/2013
12592637;111951;31/03/2013
12591797;973550;06/04/2013
12587623;474988;24/08/2013
12576060;132584;31/05/2013
12576060;474988;24/08/2013
12576060;216296;19/12/2013
12576060;216296;19/12/2013
12576060;216296;19/12/2013
12576060;2294695;19/12/2013
12576060;216296;19/12/2013
12576060;2294695;19/12/2013
12576060;216296;19/12/2013
12576060;2294695;19/12/2013
12576060;216296;19/12/2013
12576060;2294695;19/12/2013
12576060;216296;19/12/2013
12573166;156449;23/07/2013
12573166;31107;12/08/2013
12573166;463703;13/03/2014
12562091;973550;19/07/2013
12562091;88425;19/07/2013
12562091;973550;19/07/2013
12541765;984414;28/03/2013
12541765;3750096;28/03/2013
12538962;216296;11/04/2013
12530790;879270;27/03/2013
12530790;984414;28/03/2013
12530790;879270;28/03/2013
12530790;3586805;28/03/2013
12530790;1060669;30/04/2013
12528819;474988;24/08/2013
12526315;973550;06/04/2013
12526315;126537;06/04/2013
12526315;502633;11/04/2013
12526315;502633;11/04/2013
12524584;6412;24/04/2013
12524584;474988;24/08/2013
12513233;984414;28/03/2013
12494650;216296;11/04/2013
12490584;46647;11/04/2013
12487202;973550;29/03/2013
12480860;3012099;17/04/2013
12480860;3012099;17/04/2013
12480860;3973345;03/06/2013
12480860;3012099;03/06/2013
12480860;479816;03/06/2013
12480860;3012099;03/06/2013
12480860;479816;04/06/2013
12480860;3012099;04/06/2013
12480860;474988;24/08/2013
12480860;2835871;01/09/2013
12480860;156449;10/09/2013
12480860;3357145;17/09/2013
12480860;156449;18/09/2013
12480860;474988;18/09/2013
12480860;479816;18/09/2013
12480860;156449;19/09/2013
12480860;10452;25/09/2013
12480860;10452;25/09/2013
12480860;479816;25/09/2013
12480860;417688;26/09/2013
12480860;156449;02/10/2013
12480860;288031;02/10/2013
12480860;15655;02/10/2013
12480860;479816;02/10/2013
12480860;3357145;02/10/2013
12480860;1851436;31/01/2014
12480860;1882893;14/06/2014
12480860;3012099;15/06/2014
12476851;973550;06/04/2013
12472633;474988;24/08/2013
12471976;210820;17/07/2013
12471976;420834;12/08/2013
12471976;474988;03/10/2013
12459750;6412;22/04/2013
12459750;1181448;11/05/2013
12459750;474988;24/08/2013
12459750;1184879;13/03/2014
12459750;294167;08/04/2014
12459750;1420939;08/04/2014
12459750;294167;08/04/2014
12459750;1420939;08/04/2014
12459750;294167;08/04/2014
12459750;1420939;08/04/2014
12455246;216296;11/04/2013
12450249;973550;26/03/2013
12433396;973550;29/03/2013
12423417;289916;26/03/2013
12423417;474988;24/08/2013
12422236;1140238;06/07/2013
12422236;463703;26/03/2014
12422236;1140238;28/03/2014
12400710;474988;24/08/2013
12397097;77516;18/04/2013
12397097;350165;18/04/2013
12397097;77516;18/04/2013
12397097;350165;19/04/2013
12397097;77516;22/04/2013
12397097;502633;23/05/2013
12397097;350165;23/05/2013
12397097;77516;23/05/2013
12397097;18288;06/07/2013
12397097;37704;12/07/2013
12397097;216296;13/07/2013
12397097;18288;13/07/2013
12397097;216296;13/07/2013
12397097;350165;13/07/2013
12397097;77516;13/07/2013
12397097;37704;15/07/2013
12397097;350165;15/07/2013
12397097;216296;15/07/2013
12397097;350165;15/07/2013
12397097;1315533;26/04/2014
12395291;474988;24/08/2013
12390135;6412;21/04/2013
12390135;973550;22/04/2013
12387156;973550;19/07/2013
12387156;718537;15/11/2013
12384429;547387;26/03/2013
12384429;2547563;26/03/2013
12384429;973550;18/07/2013
12368830;502633;11/04/2013
12368830;670302;11/04/2013
12364956;216296;28/03/2013
12364956;111951;30/03/2013
12364920;111951;29/03/2013
12362100;474988;24/08/2013
12360898;1976360;03/04/2013
12360898;973550;19/07/2013
12360681;973550;29/03/2013
12358685;474988;24/08/2013
12358685;866122;30/08/2013
12357051;474988;24/08/2013
12356029;673941;27/03/2013
12356029;3329142;27/03/2013
12333965;352861;22/03/2013
12333965;973550;29/03/2013
12313685;1507086;26/03/2013
12313685;1507086;07/05/2013
12313685;1507086;07/05/2013
12313685;1507086;07/05/2013
12313146;515722;22/03/2013
12313146;2979933;22/03/2013
12313146;515722;22/03/2013
12313146;2979933;25/03/2013
12313146;515722;04/04/2013
12313146;15655;01/05/2013
12313146;2979933;01/05/2013
12313146;15655;01/05/2013
12313146;15655;01/05/2013
12312243;973550;29/03/2013
12312125;515722;22/03/2013
12312125;515722;22/03/2013
12312125;2979933;22/03/2013
12292827;696693;21/03/2013
12292827;696693;10/04/2013
12292827;502633;11/04/2013
12292827;502633;11/04/2013
12292827;696693;13/04/2013
12292827;696693;16/04/2013
12292827;15655;17/04/2013
12292827;15655;17/04/2013
12292827;696693;18/04/2013
12290221;77759;26/03/2013
12290221;973550;29/03/2013
12282010;1797608;16/04/2013
12282010;1361191;16/04/2013
12282010;13211;16/04/2013
12282010;1361191;16/04/2013
12257320;973550;29/03/2013
12257320;973550;06/04/2013
12257320;216296;11/04/2013
12257320;934004;07/05/2013
12257320;807580;04/06/2013
12247410;502633;20/03/2013
12244163;474988;24/08/2013
12239654;710309;28/05/2013
12239654;290978;28/05/2013
12239654;474988;24/08/2013
12239654;3660797;03/11/2014
12239654;5428649;21/02/2015
12239654;2854616;14/04/2015
12236968;474988;24/08/2013
12235752;474988;24/08/2013
12231758;690120;29/07/2013
12231758;124937;11/02/2014
12231758;124937;11/02/2014
12231758;124937;11/02/2014
12231758;1153097;11/07/2014
12226301;474988;24/08/2013
12221739;474988;24/08/2013
12221739;762471;18/11/2013
12221739;504158;22/11/2013
12221739;504158;22/11/2013
12221739;973550;22/02/2014
12215951;973550;19/07/2013
12215951;1496448;20/07/2013
12215951;973550;20/07/2013
12215951;5737803;08/05/2015
12208368;216296;20/03/2013
12208368;515722;20/03/2013
12208368;515722;22/03/2013
12208368;515722;24/03/2013
12208368;515722;26/03/2013
12208368;15655;07/05/2013
12208368;216296;16/05/2013
12187816;10137;20/03/2013
12187816;812240;22/04/2013
12187816;15655;07/05/2013
12187816;15655;07/05/2013
12187816;15655;07/05/2013
12187816;15655;13/05/2013
12187816;1191664;13/05/2013
12187816;15655;13/05/2013
12184672;502633;19/03/2013
12184672;373462;19/03/2013
12184672;502633;20/03/2013
12184672;373462;20/03/2013
12184672;502633;20/03/2013
12179100;356375;13/04/2013
12179100;86620;22/04/2013
12179100;3332854;25/04/2013
12179100;161489;26/05/2013
12179100;356375;27/05/2013
12179100;3332854;27/05/2013
12179100;818400;07/06/2013
12179100;1757858;11/11/2013
12179100;2960420;12/11/2013
12179100;818400;12/11/2013
12179100;1757858;13/11/2013
12179100;818400;13/11/2013
12179100;1757858;14/11/2013
12179100;818400;14/11/2013
12179100;1757858;14/11/2013
12179100;1081688;11/12/2013
12179100;1764688;11/12/2013
12179100;474988;21/12/2013
12179100;222582;21/12/2013
12179100;1764688;21/12/2013
12179100;222582;21/12/2013
12179100;885016;18/02/2014
12179100;2294695;19/02/2014
12179100;3753490;14/07/2014
12179100;3753490;14/07/2014
12179100;7764695;26/08/2014
12179100;7777980;18/11/2014
12179100;196920;24/12/2014
12179100;960315;06/03/2015
12179100;1656327;30/04/2015
12179100;15922;15/05/2015
12179100;1854719;27/05/2015
12179100;12163861;20/01/2016
12179100;8604205;20/01/2016
12179100;12163861;20/01/2016
12179100;4364227;14/08/2018
12179100;6118088;26/08/2019
12177482;15182;22/04/2013
12177482;3909187;22/04/2013
12177482;15182;22/04/2013
12177482;707060;14/06/2013
12177482;51318;04/07/2013
12177482;411204;27/08/2013
12177482;463703;17/03/2014
12174169;474988;24/08/2013
12165668;502633;19/03/2013
12159464;216296;20/03/2013
12159464;37704;20/03/2013
12147171;502633;19/03/2013
12147171;216296;20/03/2013
12147171;502633;20/03/2013
12136364;502633;19/03/2013
12124408;502633;20/03/2013
12123970;216296;20/03/2013
12118831;607733;09/07/2013
12118831;15655;09/07/2013
12118831;1225100;16/03/2014
12118831;262536;29/07/2014
12118831;2294695;29/07/2014
12118831;2294695;29/07/2014
12118831;262536;29/07/2014
12118831;2294695;29/07/2014
12118831;262536;29/07/2014
12118831;2294695;29/07/2014
12117711;93018;18/03/2013
12117711;93018;18/03/2013
12099581;10137;18/03/2013
12099581;474988;24/08/2013
12098935;216296;17/03/2013
12098935;140147;17/03/2013
12098935;1042459;03/07/2013
12098935;53922;07/10/2013
12098935;140147;07/10/2013
12098935;1043922;12/05/2014
12098935;3873482;16/05/2014
12098935;398513;16/05/2014
12098935;398513;16/05/2014
12098935;398513;20/05/2014
12098935;216296;21/05/2014
12098935;391394;17/11/2014
12098935;398513;18/11/2014
12098935;1043922;18/11/2014
12098935;391394;18/11/2014
12098935;398513;19/11/2014
12098935;391394;19/11/2014
12098935;551334;19/03/2015
12098935;1279436;16/06/2015
12098935;391394;16/06/2015
12098935;4762399;29/09/2017
12098935;8604205;29/09/2017
12098935;4762399;29/09/2017
12098935;4762399;29/09/2017
12098935;8604205;29/09/2017
12095453;216296;17/03/2013
12095453;128227;17/03/2013
12091693;15655;07/05/2013
12091693;502633;23/05/2013
12091693;15655;20/06/2013
12088219;973550;19/07/2013
12078399;93018;18/03/2013
12075078;157812;20/03/2013
12075078;216296;20/03/2013
12075078;157812;22/03/2013
12075078;124937;04/04/2013
12075078;29784;07/04/2013
12075078;343720;07/04/2013
12075078;29784;07/04/2013
12075078;157812;08/04/2013
12075078;157812;11/04/2013
12075078;216296;11/04/2013
12071408;111951;16/03/2013
12071408;882171;29/03/2013
12062778;973550;19/07/2013
12062778;2429681;19/07/2013
12062778;973550;19/07/2013
12060838;973550;25/02/2014
12057443;111951;16/03/2013
12057443;1191664;18/03/2013
12057443;10137;18/03/2013
12057443;973550;18/03/2013
12057443;10137;18/03/2013
12055658;111951;16/03/2013
12055248;111951;16/03/2013
12055248;3695685;18/03/2013
12055248;502633;11/04/2013
12055248;15655;07/05/2013
12055248;3695685;07/05/2013
12055248;15655;07/05/2013
12055248;1227867;21/05/2013
12055248;3695685;24/05/2013
12055248;3695685;13/06/2013
12055248;15655;20/06/2013
12055248;3695685;21/06/2013
12055248;1227867;21/06/2013
12055248;3695685;21/06/2013
12055248;15655;21/06/2013
12055248;216296;10/07/2013
12055248;15655;10/07/2013
12055248;216296;13/07/2013
12055248;15655;13/07/2013
12055248;4071265;30/07/2013
12055248;111951;31/07/2013
12055248;643921;21/09/2013
12055248;643921;24/09/2013
12055248;445106;25/09/2013
12055248;1404610;09/10/2013
12055248;208544;18/01/2014
12055248;1829318;26/02/2014
12055248;4673273;26/02/2014
12055248;551085;02/03/2014
12055248;3695685;30/10/2014
12055248;1758366;30/10/2014
12055248;573668;21/11/2014
12055248;1758366;21/11/2014
12055248;573668;21/11/2014
12055248;1758366;22/11/2014
12055248;573668;22/11/2014
12055248;573668;25/11/2014
12055248;573668;01/12/2014
12055248;1758366;01/12/2014
12055248;1758366;10/12/2014
12055248;573668;10/12/2014
12055248;5238592;10/12/2014
12055248;573668;10/12/2014
12055248;573668;12/12/2014
12055248;573668;14/01/2015
12055248;15655;15/01/2015
12051082;111951;16/03/2013
12051082;111951;16/03/2013
12051082;1254575;19/04/2013
12051082;111951;19/04/2013
12051082;15655;07/05/2013
12051082;15655;07/05/2013
12051082;2160274;07/05/2013
12051082;15655;20/06/2013
12051082;216296;25/06/2013
12026522;640797;28/03/2013
12026522;723043;04/06/2013
12026522;1711663;14/06/2013
12026522;3234019;20/06/2013
12026522;790704;03/07/2013
12026522;657571;15/07/2013
12024799;474988;24/08/2013
12024799;11339472;30/08/2017
12024799;8604205;05/09/2017
12008889;2688692;14/03/2013
12005288;111951;14/03/2013
12005288;3856871;14/03/2013
12005288;463703;26/03/2014
11998769;216296;13/03/2013
11998769;111951;14/03/2013
11998769;15655;25/06/2013
11998769;15655;25/06/2013
11998769;15655;02/07/2013
11993212;973550;19/07/2013
11991746;973550;19/07/2013
11991136;37704;13/03/2013
11991136;37704;20/03/2013
11971155;216296;13/03/2013
11971155;216296;13/03/2013
11971155;1408875;23/04/2013
11971155;1127038;08/05/2013
11971155;1622887;10/05/2013
11971155;54395;05/06/2013
11971155;1767921;05/06/2013
11971155;730804;26/06/2013
11971155;890645;24/07/2013
11971155;1086917;28/07/2013
11971155;1703387;30/07/2013
11971155;1800207;07/08/2013
11971155;130286;11/09/2013
11971155;447665;16/09/2013
11971155;5470108;16/09/2013
11971155;1714;13/10/2013
11971155;1933536;20/10/2013
11971155;4660102;11/11/2013
11971155;527631;18/11/2013
11971155;1309053;18/11/2013
11971155;527631;18/11/2013
11971155;137844;18/11/2013
11971155;474988;09/12/2013
11971155;227879;09/12/2013
11971155;4242666;23/12/2013
11971155;2294695;23/12/2013
11971155;4242666;24/12/2013
11971155;2294695;24/12/2013
11971155;4242666;24/12/2013
11971155;2294695;24/12/2013
11971155;1966521;29/01/2014
11971155;1966521;29/01/2014
11971155;1933404;05/04/2014
11971155;2165523;10/04/2014
11971155;4173963;10/07/2014
11971155;1190500;16/09/2014
11971155;1616464;21/11/2014
11971155;137976;15/02/2016
11971155;8604205;16/02/2016
11971155;10137;23/02/2016
11971155;1689047;03/05/2016
11971155;3224329;30/06/2016
11966251;10137;13/03/2013
11965360;508983;09/04/2013
11965360;731397;02/05/2013
11965360;236616;20/07/2013
11965360;1264175;08/08/2013
11965360;1269157;13/08/2013
11965360;407186;14/08/2013
11965360;187817;14/08/2013
11965360;248811;22/08/2013
11965360;127687;05/09/2013
11965360;127687;05/09/2013
11965360;775349;16/09/2013
11965360;103167;17/09/2013
11965360;508983;17/09/2013
11965360;127687;17/09/2013
11965360;508983;17/09/2013
11965360;1323903;21/09/2013
11965360;248811;22/09/2013
11965360;1323903;22/09/2013
11965360;105833;23/09/2013
11965360;1239401;16/01/2014
11965360;954379;07/07/2015
11965360;14129092;04/09/2015
11965360;12607661;05/09/2015
11965360;2493622;08/09/2015
11965360;625832;27/10/2015
11965360;8604205;28/10/2015
11965360;7769444;18/12/2015
11965360;8604205;21/12/2015
11962038;111951;13/03/2013
11962038;1405711;14/03/2013
11962038;1405711;14/03/2013
11962038;111951;15/03/2013
11960968;216296;13/03/2013
11960968;157812;13/03/2013
11960968;216296;14/03/2013
11957325;3849310;13/03/2013
11933968;291639;20/04/2013
11933968;973550;18/05/2013
11929947;47317;12/03/2013
11929947;1365831;18/04/2013
11929947;646125;19/04/2013
11929947;21099;24/04/2013
11929947;1427383;24/04/2013
11929947;21099;25/04/2013
11929947;97622;30/04/2013
11929947;3863989;03/07/2013
11929947;97622;04/07/2013
11929947;2294695;05/10/2013
11929947;2294695;06/10/2013
11929947;2294695;13/10/2013
11929947;216296;09/01/2014
11929947;2294695;09/01/2014
11929947;9973;20/05/2015
11929947;8604205;20/05/2015
11910958;216296;12/03/2013
11909172;474988;24/08/2013
11909123;216296;12/03/2013
11909123;6412;13/03/2013
11909123;216296;13/03/2013
11909123;15655;30/04/2013
11909123;621187;17/05/2013
11909123;15655;20/06/2013
11909123;216296;10/07/2013
11909123;15655;23/07/2013
11909123;216296;24/07/2013
11909123;15655;24/07/2013
11909123;15655;24/07/2013
11909123;15655;24/07/2013
11909123;15655;27/07/2013
11896368;973550;11/03/2013
11873150;1707138;30/07/2013
11873150;1153097;20/12/2013
11873150;15655;20/12/2013
11870404;474988;24/08/2013
11860412;216296;11/03/2013
11858214;524933;17/04/2013
11858214;2506785;21/07/2013
11858214;2029940;16/08/2013
11858214;33605;20/08/2013
11858214;738069;28/08/2013
11858214;1329312;04/09/2013
11858214;2198703;06/09/2013
11858214;5643907;09/10/2013
11858214;352732;30/10/2013
11858214;1474823;25/02/2014
11858214;230877;25/02/2014
11858214;3530;28/02/2014
11858214;493553;25/03/2014
11858214;7236727;18/06/2014
11858214;5127100;18/08/2014
11858214;1561965;30/07/2015
11858214;249725;27/09/2015
11858214;12634411;15/10/2015
11858214;4595567;30/11/2015
11858214;4652681;03/10/2016
11858214;493553;07/10/2016
11858214;682658;11/04/2017
11858214;1153097;27/09/2017
11852013;216296;12/03/2013
11852013;1024005;12/03/2013
11852013;1024005;12/03/2013
11852013;1024005;02/04/2013
11852013;10137;09/04/2013
11852013;83109;24/06/2013
11852013;2371825;01/08/2014
11852013;6326039;31/10/2014
11845426;441982;27/03/2013
11845426;15655;18/06/2013
11842032;1024005;09/03/2013
11842032;547387;09/03/2013
11842032;216296;12/03/2013
11842032;216296;12/03/2013
11842032;111951;13/03/2013
11842032;216296;13/03/2013
11842032;643921;13/03/2013
11842032;111951;13/03/2013
11842032;15655;07/05/2013
11842032;15655;20/06/2013
11842032;216296;25/06/2013
11842032;15655;25/06/2013
11842032;15655;27/06/2013
11835459;325102;09/03/2013
11835459;216296;11/03/2013
11835459;216296;12/03/2013
11835459;96015;13/03/2013
11835459;325102;13/03/2013
11835459;96015;13/03/2013
11835459;921044;13/03/2013
11835459;943036;18/03/2013
11835459;921044;22/03/2013
11835459;128227;26/03/2013
11835459;432791;27/03/2013
11835459;502633;27/03/2013
11835459;502633;27/03/2013
11835459;921044;27/03/2013
11835459;447786;16/05/2013
11830629;547387;09/03/2013
11830629;547387;09/03/2013
11830629;1896264;09/03/2013
11830629;547387;09/03/2013
11830629;1896264;09/03/2013
11830629;216296;12/03/2013
11830629;547387;12/03/2013
11830629;216296;12/03/2013
