;USUARIO;COMENTARIOS;ISSUES;COMMITS;DESEMPENHO;QUARTIL COMENTARIO;QUARTIL ISSUE;QUARTIL COMMITS
7073;2425496;0.00031625553447185326;0.0025252525252525255;0.0006954102920723226;0.002638278482969235;3;2;4
2175;375258;0.00031625553447185326;0.0025252525252525255;0.0006954102920723226;0.002638278482969235;3;2;4
2703;506555;0.00031625553447185326;0.0025252525252525255;0.0006954102920723226;0.002638278482969235;3;2;4
5453;1436683;0.00031625553447185326;0.0025252525252525255;0.0006954102920723226;0.002638278482969235;3;2;4
1838;295844;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6373;1855233;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9811;6461286;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6958;2303201;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9412;5694695;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7621;3052021;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1403;199291;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
658;77759;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7882;3371391;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8694;4573947;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9011;5127501;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10459;8398557;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7631;3064840;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5754;1561134;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10336;7982708;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7359;2761999;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9009;5123808;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11230;13922268;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1941;319125;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10;550;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2813;535182;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7807;3266298;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
474;50832;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11627;25019838;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
470;50098;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3146;633289;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7032;2385241;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10182;7506624;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9706;6260469;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1116;145993;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3003;590520;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5379;1404977;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9733;6313579;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7721;3174006;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
555;61422;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9718;6285831;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9651;6167745;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4237;963695;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9403;5684688;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6582;1975185;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7016;2365891;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11664;28411888;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9703;6259252;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9387;5640348;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5504;1453660;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3916;862954;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4203;952783;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11557;20816524;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7061;2410491;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4643;1110167;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10356;8056070;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
199;17158;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4223;958800;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5469;1442752;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9317;5547203;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
206;18191;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8124;3717225;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10186;7511692;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3116;622185;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
492;52883;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4518;1066253;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10209;7572937;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1277;174864;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8863;4894600;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5502;1452165;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6655;2036173;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11418;16827499;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5694;1535030;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9619;6094206;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6990;2332886;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2022;336411;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3782;821688;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4166;940666;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5276;1359443;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9281;5494165;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1019;133823;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5265;1351495;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4259;973082;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
984;128795;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11406;16693844;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5257;1345786;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7661;3109364;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11264;14253375;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
170;13700;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4498;1059363;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5245;1340319;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1388;195218;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6972;2316643;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11255;14176325;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9368;5612248;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5640;1514196;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5294;1370308;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4251;968912;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11692;31427850;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9647;6163701;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
579;65404;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3210;652130;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9465;5789725;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4709;1135557;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7349;2752439;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
11724;36989112;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
589;66679;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7828;3294043;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2917;566763;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1753;280176;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7833;3301459;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9467;5795996;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6394;1866161;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1355;189375;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
1259;171072;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7683;3135907;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3245;661255;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2745;517992;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3741;811806;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10942;11292124;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3696;795879;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8184;3825242;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
956;124833;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3587;760204;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7924;3422347;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8630;4468832;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4930;1223799;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6091;1718007;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9909;6694470;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6794;2152364;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2585;475879;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10591;8954362;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4055;903992;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4056;905076;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
2117;361098;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
930;121276;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
8311;3974907;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7969;3473924;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3462;720036;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4041;898892;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10765;10134042;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10988;11671387;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
872;111569;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7377;2786038;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9069;5194375;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9587;6029994;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
4892;1205594;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10747;10064176;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9073;5201724;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5127;1291701;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3732;809093;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
5860;1618765;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
6251;1789342;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9202;5376993;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9481;5832730;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10606;9028244;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7313;2702669;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
7236;2619815;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
9581;6020168;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10762;10123701;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
3850;843342;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
10057;7110657;0.00015812776723592663;0.0025252525252525255;0.0006954102920723226;0.0026240236625048544;1;2;4
